"id","Bud.Cluster","Flower","Fruit","institutionCode","specificEpithet","recordedBy","eventDate","year","month","day","verbatimEventDate","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
5549192,2,19,27,"SDSU","sativus","R. G. Swinney","4/1/21",2021,4,1,"4/1/21","Los Angeles","Golden Hills Wilderness Park, 2300 Golden Hills Rd., Glendora Quad 7.5'",34.143611,"-117.75833","WGS84",100
5371810,1,6,8,"LA","sativus","Hannah Lechtzin","4/15/22",2022,4,15,"15-Apr-22","Los Angeles","Santa Monica Mountains; University of California, Los Angeles; Sage Hill next to hitch driveway",34.0732491,"-118.4543334","WGS84",3999
5540556,2,13,20,"SBBG","sativus","C. M. Guilliams","4/12/22",2022,4,12,"4/12/22","Ventura","Point Mugu Naval Air Station: In disturbed areas near restroom, Building 7024; across from yurts.",34.09977,"-119.10156","WGS84",3999
469064,3,11,5,"SD","sativus","Darlene Ward","3/5/05",2005,3,5,"3/5/05","San Diego","City of San Diego, Ruffin Canyon Open Space, west of Taft Middle School in Serra Mesa, 30 feet south of Gramercy Drive, on a south-facing slope at the edge of a trail.",32.8022,"-117.1331","WGS84",3999
6053255,1,9,28,"DAV","raphanistrum","Shane Hanofee","4/11/24",2024,4,11,"April 11 2024","Nevada","Spenceville Rd near Penn Valley. 1500' south of intersection with Indian Springs Rd.",39.174924,"-121.196615","WGS84",3999
5760426,2,10,12,"OBI","sativus","Caitlyn Shank","2/18/22",2022,2,18,"2/18/22","San Luis Obispo","San Luis Obispo. Laguna Lake Park. South-west side of lake edge. Small patch of grass near the main path looping around lake. Patches of flowers bordering path lakeside and field side.",35.26449,"-120.68484","WGS84",3999
468964,0,0,1,"SD","sativus","Frank F. Gander","2/19/35",1935,2,19,"2/19/35","San Diego","Mahogany Canyon, East San Diego.",32.76805,"-117.09675","WGS84",1207
469073,0,2,3,"SD","sativus","Andrew C. Sanders","5/28/04",2004,5,28,"5/28/04","San Diego","Carlsbad, Agua Hedionda Ecological Reserve, near El Camino Real and Cannon Rd., along lower Agua Hedionda Creek",33.14917,"-117.29833","WGS84",80
469074,5,4,0,"SD","sativus","Judy Carlstrom","3/6/05",2005,3,6,"3/6/05","San Diego","Poway. A field at the end of Meadowbrook Lane, W of Meadowbrook Middle School, W of Pomerado Rd.",32.964,"-117.0705","WGS84",3999
469090,0,7,15,"SD","sativus","Cindy L Christ","6/28/06",2006,6,28,"6/28/06","San Diego","El Cajon, Flynn Springs, Flynn Springs County Park, Old Hwy 80, 1 mile east of its intersection with Lake Jennings Park Rd, south side of Los Coches Creek.",32.8479,"-116.8612","WGS84",3999
469079,4,6,30,"SD","sativus","Margaret R. Mulligan","7/26/05",2005,7,26,"7/26/05","San Diego","McGinty Mountain Ecological Reserve (California Fish & Game). SE of city El Cajon. SE of intersection of Willow Glen Dr and Hillsdale Rd, near old gravel pits in the Sweetwater River Floodplain.",32.7553,"-116.9015","WGS84",3999
469110,2,6,2,"SD","sativus","Margaret R. Mulligan","3/15/07",2007,3,15,"3/15/07","San Diego","Camp Pendleton Marine Corps Base, Skull Canyon in the Uniform Training Area. 0.6 mi NW of I-5 at La Flores (41 Area).",33.30302,"-117.47482","WGS84",3999
468965,0,0,7,"SD","sativus","Frank F. Gander","6/15/35",1935,6,15,"6/15/35","San Diego","Ocean Beach",32.73946,"-117.24245","WGS84",1609
469121,0,10,7,"SD","sativus","Margaret R. Mulligan","3/26/08",2008,3,26,"3/26/08","San Diego","Camp Pendleton Marine Corps Base, along NW side of Pulgas Lake, Papa One Training Area.",33.3466,"-117.4378","WGS84",3999
469122,4,16,7,"SD","sativus","Margaret R. Mulligan","4/9/09",2009,4,9,"4/9/09","San Diego","Camp Pendleton Marine Corps Base, Juliet Training Area, along tributary of San Luis Rey River, just E of San Luis Rey Housing Area.",33.29185,"-117.29161","WGS84",3999
469123,1,21,23,"SD","sativus","Margaret R. Mulligan","5/12/09",2009,5,12,"5/12/09","San Diego","Camp Pendleton Marine Corps Base, Hotel Training Area, along Camp De Luz Road which runs along De Luz Creek, ca. 2 mi N of Camp De Luz.",33.39612,"-117.32063","WGS84",3999
469134,3,2,0,"SD","sativus","Jeannie Gregory","3/31/09",2009,3,31,"3/31/09","San Diego","Santee, just W of terminus of Mast Blvd, Ω mile NNW of intersection Riverford Road and Hwy 67, N of San Diego River, E side of a hill with a water tank",32.85761,"-116.95495","WGS84",3999
469125,2,12,42,"SD","sativus","Victoria Marshall","4/17/08",2008,4,17,"4/17/08","San Diego","Sycamore Canyon Preserve, Poway. Ca. 1 mi SW of intersection Scripps Poway Pkwy and Hwy 67 and 0.25 miles SE of Sycamore Canyon Road and Calle de Rob",32.93944,"-116.97886","WGS84",3999
5996911,0,8,20,"SD","sativus","Anna Arft","5/3/23",2023,5,3,"5/3/23","San Diego","Torrey Pines State Reserve",32.915,"-117.24139","WGS84",3999
469152,3,6,18,"SD","sativus","Jon P. Rebman","4/22/14",2014,4,22,"4/22/14","San Diego","Camp Pendleton: northwestern portion of Base; San Mateo Creek just west of Guacamole Road and near the convergence with Cristianitos Creek",33.42007,"-117.57031","WGS84",3999
6014478,1,5,22,"SD","sativus","Dick Swinney","5/31/19",2019,5,31,"5/31/19","Los Angeles","Glendora, Little Dalton Canyon Debris Basin, L.A. Co. Flood Control, along abandoned trail on the w. side of the basin, Glendora Quad",34.1608,"-117.8392","WGS84",3999
468967,1,1,1,"SD","sativus","Frank F. Gander","1/16/36",1936,1,16,"1/16/36","San Diego","1 mile east of Solano Beach in valley.",32.99464,"-117.25219","WGS84",402
468968,1,7,22,"SD","sativus","Frank F. Gander","1/28/36",1936,1,28,"1/28/36","San Diego","Tiajuana River near Monument School.",32.55134,"-117.08282","WGS84",402
468971,4,11,2,"SD","sativus","Frank F. Gander","2/20/36",1936,2,20,"2/20/36","San Diego","San Pasqual Battlefields.",33.08208,"-116.99193","WGS84",805
468974,0,1,2,"SD","sativus","Frank F. Gander","3/17/36",1936,3,17,"3/17/36","San Diego","1 mile south of San Onofre on U. S. 101.",33.37199,"-117.55808","WGS84",805
468977,0,5,4,"SD","sativus","Frank F. Gander","1/18/37",1937,1,18,"1/18/37","San Diego","Mar Vista at Pacific Beach.",32.80427,"-117.24817","WGS84",4001
468966,0,1,1,"SD","sativus","Frank F. Gander","6/16/36",1936,6,16,"6/16/36","San Diego","0.3 miles north of Ponto Station on ocean bluff (mak 8/06)",33.10041,"-117.31867","WGS84",161
468987,0,2,13,"SD","sativus","Frank F. Gander","5/2/40",1940,5,2,"5/2/40","San Diego","O'Neill Lake",33.33047,"-117.32216","WGS84",1609
468984,2,11,9,"SD","sativus","Catharine M. Wood","3/19/27",1927,3,19,"3/19/27","San Diego","El Cajon",32.79489,"-116.96238","WGS84",4001
468988,1,4,0,"SD","sativus","Edith A. Purer","2/21/31",1931,2,21,"2/21/31","Los Angeles","Palos Verdes",33.75995,"-118.36373","WGS84",6500
468980,1,21,20,"SD","sativus","Frank F. Gander","4/15/37",1937,4,15,"4/15/37","San Diego","San Luis Rey",33.23198,"-117.32365","WGS84",1609
468990,1,3,3,"SD","sativus","Edith A. Purer","3/26/34",1934,3,26,"3/26/34","San Diego","Field near Jamul",32.71699,"-116.87613","WGS84",3218
468991,1,11,30,"SD","sativus","Edith A. Purer","2/15/35",1935,2,15,"2/15/35","San Diego","Mesa, east of East San Diego",32.7693,"-117.0824","WGS84",4001
468993,0,6,11,"SD","sativus","Edith A. Purer","8/15/33",1933,8,15,"8/15/33","San Francisco","Sand dunes, near ocean, San Francisco.",37.7645,"-122.5082","WGS84",4001
468996,0,3,1,"SD","sativus","Edith A. Purer","4/8/31",1931,4,8,"4/8/31","Los Angeles","El Segundo",33.92241,"-118.42313","WGS84",3000
468995,1,6,5,"SD","sativus","Edith A. Purer","3/15/32",1932,3,15,"3/15/32","San Diego","Silver Strand,along roadside.",32.64633,"-117.15096","WGS84",4023
468998,3,11,10,"SD","sativus","Edith A. Purer","7/25/32",1932,7,25,"7/25/32","Mendocino","Near mouth of Big River, south of Mendocino.",39.3021,"-123.7927","WGS84",4001
469002,3,5,4,"SD","sativus","Reid Moran","5/18/62",1962,5,18,"5/18/62","San Diego","Canyon south of Natural History Museum, Balboa Park.",32.72822,"-117.14954","WGS84",402
469006,2,25,38,"SD","sativus","Helen V. Witham","5/18/71",1971,5,18,"5/18/71","San Diego","San Onofre Bluffs State Beach.",33.36028,"-117.54147","WGS84",1609
469010,0,13,10,"SD","raphanistrum","Darley F. Howe","2/16/41",1941,2,16,"2/16/41","San Diego","Near Otay",32.58927,"-117.053","WGS84",4001
469011,0,8,3,"SD","sativus","Darley F. Howe","4/1/15",1915,4,1,"4/1/15","Los Angeles","Claremont",34.11293,"-117.71584","WGS84",3500
469012,0,6,8,"SD","sativus","Darley F. Howe","7/21/44",1944,7,21,"7/21/44","San Diego","Cultivated ground 1.0 mile north of Otay.",32.61009,"-117.06784","WGS84",4001
469028,6,3,6,"SD","sativus","Jon Rebman","3/3/00",2000,3,3,"3/3/00","San Diego","San Diego Urban Canyons, North Park: Juniper Canyon",32.72917,"-117.12083","WGS84",80
469026,4,23,20,"SD","sativus","Edith A. Purer","3/29/35",1935,3,29,"3/29/35","San Diego","Shady slope, Young's Caves Canyon, Mission Valley",32.77353,"-117.09519","WGS84",241
469031,3,10,25,"SD","sativus","Jeannie Gregory","5/17/03",2003,5,17,"5/17/03","San Diego","Roland Reed's Mine on Pala Chief Mountain",33.38917,"-117.05083","WGS84",3999
469036,1,15,8,"SD","sativus","Molly Sarkisian","4/10/90",1990,4,10,"4/10/90","Monterey","Camino Real and Santa Lucia, adjacent to Carmel River Marsh Reserve",36.545,"-121.926","WGS84",50
469040,5,5,10,"SD","sativus","Joe Barth","8/24/04",2004,8,24,"8/24/04","San Diego","Chula Vista Wildlife Reserve: in southeast SanDiego Bay; access via electrical power plant. (CVWR was constructed as mitigation for the adjacent J St. marina construction).",32.614,"-117.11","WGS84",3999
469046,1,12,20,"SD","sativus","Jerilyn Hirshberg","4/17/05",2005,4,17,"4/17/05","San Diego","0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola",33.096,"-116.6624","WGS84",3999
469058,1,6,10,"SD","raphanistrum","Jon P. Rebman","5/25/04",2004,5,25,"5/25/04","San Diego","Rancho Jamul Ecological Reserve: west of Hwy. 94, south of Jamul & north of Otay Lakes Road; southwest part of reserve on a north-facing slope just southwest of the old cement furnace",32.66389,"-116.86806","WGS84",3999
469062,1,1,1,"SD","sativus","Aimee E. Kessler","11/24/04",2004,11,24,"11/24/04","San Diego","Beacon's Beach, Leucadia, Encinitas. On beach, north of public beach access at Neptune Avenue and Leucadia Blvd.",33.0656,"-117.3054","WGS84",3999
469065,0,7,12,"SD","sativus","Nancy Nenow","3/11/05",2005,3,11,"3/11/05","San Diego","City of San Diego, Balboa Park, Florida Canyon. 1 mi SE of inters of Washington St and St Rt 163, on SW corner of the inters of Upas and Florida Streets, at bottom of the canyon.",32.7411,"-117.1439","WGS84",3999
469063,3,10,7,"SD","sativus","Jon P. Rebman","3/4/05",2005,3,4,"3/4/05","San Diego","City of La Mesa, east of San Diego; northwest side of Lake Murray on City MSCP property",32.78722,"-117.04972","WGS84",3999
469066,0,6,6,"SD","sativus","Phillip Roullard","6/10/05",2005,6,10,"6/10/05","San Diego","Tijuana Slough National Wildlife Refuge, Rivermouth trail. 0.6 mi SWS of trailhead at intersection of 5th St and Iris Ave, just W of SW section of Imperial Beach Naval Air Station.",32.5616,"-117.1235","WGS84",3999
469067,2,15,24,"SD","sativus","Larry Hendrickson","5/5/05",2005,5,5,"5/5/05","San Diego","Los Caballos equestrian campground, Cuyamaca Rancho State Park. Approx. 0.8 air mile north of Stonewall Peak and 0.4 mile east of interesection of State Hwy 79 and paved access road to Stonewall Mine. Along loop road at metal horse corrals..",32.972,"-116.5693","WGS84",3999
469078,0,4,0,"SD","sativus","Mark A. Elvin","12/20/04",2004,12,20,"12/20/04","San Diego","Southern Coast: Carlsbad; along Pacific Coast Highway 1; 0.8 km north of Batiquitos Lagoon, Encinitas 7.5' quad.",33.09528,"-117.31444","WGS84",80
469069,1,18,28,"SD","raphanistrum","Larry Hendrickson","5/18/04",2004,5,18,"5/18/04","San Diego","Los Caballos Horse Camp, Cuyamaca Rancho State Park. Around pipe corrals on loop road.",32.9734,"-116.5727","WGS84",3999
469091,2,5,1,"SD","sativus","Mary Blanchette","4/2/06",2006,4,2,"4/2/06","San Diego","Spring Valley/La Presa; North Shore of Sweetwater Reservoir, directly north of Gum Tree Cove.",32.7031,"-116.9936","WGS84",3999
469095,1,15,15,"SD","sativus","Jeannie Gregory","5/31/05",2005,5,31,"5/31/05","San Diego","San Diego, Balboa Park Golf Club, N of Club House in ravine between 28th St and Pershing Drive",32.7271,"-117.1372","WGS84",3999
469072,0,9,10,"SD","sativus","Michael Wells","3/17/90",1990,3,17,"3/17/90","El Dorado","Prairie City SVRA",38.64306,"-121.15313","WGS84",3999
469085,2,6,0,"SD","sativus","Rachel Wilson","4/10/05",2005,4,10,"4/10/05","San Diego","SW of Descanso, Double D Ranch, approx 1º mile W on Bell Bluff Truck Trail from Japatul Valley Rd, S of Hwy 8.",32.8081,"-116.6589","WGS84",3999
469096,0,8,21,"SD","sativus","Elizabeth P. Lowe","5/26/06",2006,5,26,"5/26/06","San Diego","San Marcos. E of La Moree Park, just NW of the bend of the road on Sandy Lane, N of La Moree Rd and S of Hwy 78.",33.1296,"-117.1477","WGS84",3999
469105,0,4,21,"SD","sativus","Hal Goforth","6/21/06",2006,6,21,"6/21/06","San Diego","El Cajon, canyon at end of Boyington Pl, West of Fletcher Hills and East of Grossmont College, Northeast of Navajo Rd.",32.808,"-116.9969","WGS84",3999
469111,1,15,23,"SD","sativus","Ian Cain","5/11/07",2007,5,11,"5/11/07","San Diego","City of Solana Beach. San Elijo Ecological Reserve, E of Hwy 101, W of Interstate 5, S of Manchester Ave, SW section. 230 meters north north east of north end of Canyon Place",33.0053,"-117.2621","WGS84",3999
469107,3,12,27,"SD","sativus","Lorna Prelipp","5/6/07",2007,5,6,"5/6/07","San Diego","San Marcos, SE corner of intersect of San Marcos Blvd. and Discovery Street, N of San Marcos Creek, open lot",33.13111,"-117.19833","WGS84",3999
469114,6,4,13,"SD","sativus","Fred Roberts","7/6/06",2006,7,6,"7/6/06","San Diego","Oceanside: San Luis Rey River Valley, adjacent to SR76 at SE corner of SR76 and Loretta St., about 0.9km E Interstate 5.",33.21111,"-117.37611","WGS84",3999
469115,0,21,10,"SD","sativus","Mike D. Angel","5/14/06",2006,5,14,"5/14/06","San Diego","City of San Diego in Urban Canyon just N of Mission Valley. Mission Center Road where it cuts under I-805 about half a mile North of Murray Ridge Road exit.",32.7836,"-117.1525","WGS84",3999
469119,1,10,47,"SD","sativus","Margaret R. Mulligan","4/18/08",2008,4,18,"4/18/08","San Diego","Camp Pendleton Marine Corps Base, San Onofre Creek area, Alpha Two Training Area, º mi south of Basilone Road, ca. Ω mi east of San Onofre Mobile Home Park.",33.38691,"-117.5534","WGS84",3999
469126,3,9,30,"SD","sativus","Carolyn Martus","5/24/06",2006,5,24,"5/24/06","San Diego","Camp Pendleton, 100 yds W of the intersection of Las Pulgas and Stuart Mesa Road, Ω mi E of Interstate 5.",33.2903,"-117.4442","WGS84",3999
469129,1,13,17,"SD","sativus","Carrie Schneider","4/27/08",2008,4,27,"4/27/08","San Diego","Chollas Radio Canyon, N of Market St, between Euclid and Merlin.",32.71083,"-117.08139","WGS84",3999
469136,2,5,3,"SD","sativus","Jon P. Rebman","2/17/12",2012,2,17,"2/17/12","San Diego","Border Field State Park: west of San Ysidro border crossing; south of Monument Road; just north of the USA/Mexico border fence; west-facing slope of Bunker Hill",32.53637,"-117.1076","WGS84",3999
469137,1,8,3,"SD","sativus","Joe Barth","2/21/10",2010,2,21,"2/21/10","San Diego","Eucalyptus County Park outside SE edge of city of La Mesa at Bancroft Dr and Edgewood Dr. Collected from perimeter of park (outside irrigated zones).",32.76069,"-117.00169","WGS84",3999
469128,1,9,4,"SD","sativus","John LaGrange","4/4/09",2009,4,4,"4/4/09","San Diego","Cleveland National Forest, Temescal Valley, æ mi N of Esmeralda Mine, 3æ mi SW of Lake Henshaw Dam, along Lusardi Canyon Truck Trail 1/4 mile S of the divide and bench mark 3041",33.22695,"-116.82572","WGS84",3999
469138,1,17,23,"SD","sativus","Jon P. Rebman","2/16/12",2012,2,16,"2/16/12","San Diego","Camp Pendleton: along the Santa Margarita River; northwest of Lake O'Neill and southwest of the hospital; just east of Santa Margarita Road in the vicinity of the dry ponds",33.3326,"-117.33208","WGS84",3999
469139,2,6,6,"SD","sativus","Jon P. Rebman","4/19/12",2012,4,19,"4/19/12","San Diego","Sweetwater Reservoir property: South of Jamacha Blvd. and just west of Reservoir Dr.; northeast side of the Reservoir",32.71373,"-116.97712","WGS84",3999
469147,0,3,12,"SD","sativus","Jon P. Rebman","5/7/13",2013,5,7,"5/7/13","San Diego","Camp Pendleton: northeast portion of Base; Training Area Hotel; northwest of Fallbrook, just south of De Luz Road along the Santa Margarita River",33.39675,"-117.26296","WGS84",3999
469151,2,9,13,"SD","sativus","John Groth","5/27/11",2011,5,27,"5/27/11","San Diego","Cleveland National Forest, Cuyamaca Mountains, along Boulder Creek Road, 2.7 miles WNW of Cuyamaca Peak, 0.9 mile WSW of Sill Hill, 4.0 mile ESE Eagle Peak, 0.25 mile NW of junction with Tule Springs Road",32.9583,"-116.6516","WGS84",3999
469160,0,11,35,"SD","sativus","Nancy Nenow","3/13/12",2012,3,13,"3/13/12","San Diego","Rancho Santa Fe; on the south side of San Dieguito County Park; just N of Highway S-8 (Loma Santa Fe Drive) east of baseball field along trail",32.99681,"-117.23397","WGS84",3999
469157,1,2,7,"SD","sativus","Andy Mauro","5/1/08",2008,5,1,"5/1/08","San Diego","Rancho Santa Fe; Ewing Preserve; 0.13 mile E of intersection La Glorieta & Linea del Cielo (S-8); just N of La Sencilla.",33.0151,"-117.214","WGS84",3999
469163,0,9,12,"SD","sativus","Nancy Nenow","2/4/12",2012,2,4,"2/4/12","San Diego","Pacific Beach; La Jolla Mesa; SW of Mt.Soledad in the canyon at the end of Van Nuys Way off Van Nuys Street; 80 yards W of Caminito Bayo",32.8143,"-117.25377","WGS84",3999
469164,2,9,1,"SD","sativus","Joe Barth","1/26/12",2012,1,26,"1/26/12","San Diego","City of La Mesa; S of I-8; N side of Alvarado Rd; 0.14 mi NNW of junction Saranac Avenue and Commanche Drive; where creek flows under road",32.77306,"-117.03604","WGS84",3999
469113,5,15,27,"SD","sativus","Jeannie Gregory","5/5/07",2007,5,5,"5/5/07","San Diego","Oceanside, 7 miles inland at Guajome County Park, directly E of the intersection of Mission Ave (Hwy 76) and North Santa Fe Ave",33.24587,"-117.27584","WGS84",3999
469165,3,21,10,"SD","sativus","Joe Barth","2/5/12",2012,2,5,"2/5/12","San Diego","Sweetwater River bikepath; between National City and Chula Vista; N of river channel; near overpass Highway 54 and railroad tracks; just Eof I-5",32.6528,"-117.1026","WGS84",3999
469173,1,3,1,"SD","sativus","Nancy Nenow","2/11/12",2012,2,11,"2/11/12","San Diego","Carlsbad; in vacant lot near east side of N Coast Hwy 101 (S-21); just north of La Costa Ave. and west of railroad tracks.",33.08363,"-117.30874","WGS84",3999
469174,0,3,0,"SD","sativus","Joe Barth","2/11/12",2012,2,11,"2/11/12","San Diego","Sweetwater River valley; near National City and Chula Vista; N side of Bonita Rd; N side of intersection with Randy Lane, W of Willow Rd and E of 805",32.6522,"-117.0495","WGS84",3999
469176,4,8,38,"SD","sativus","Jon Rebman","4/12/16",2016,4,12,"4/12/16","San Diego","Camp Pendleton: eastern portion of Base; Juliet Training Area; southwest of Fallbrook & west of Bonsall; near Pilgrim's Creek just inside the Base boundary to the south of Fallbrook Weapons Station",33.32722,"-117.26621","WGS84",3999
