image,Bud Cluster,Flower,Fruit,catalogNumber,gbifID,institutionCode,recordedBy,eventDate,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,scientificName,specificEpithet
3897882371,0,6,23,3897882371,3897882371,CHRB,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Somerset,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865378421,3,3,31,3865378421,3865378421,PH,Stanley L. Glowenke,1939-06-15,166,166,1939,6,15,NA,Pennsylvania,Pike,NA,"bank of Lackawaxen Creek, Lackawaxen",41.486278,-74.993984,665.0,Raphanus raphanistrum L.,raphanistrum
2430432702,2,18,26,2430432702,2430432702,RSA,Mrs.Henry J. Ramsey; Mrs. Henry J. Ramsey,1937-07-20,201,201,1937,7,20,"July 20, 1937",California,San Diego,NA,Between San Diego and Temecula,NA,NA,NA,Raphanus sativus L.,sativus
2514964427,1,6,16,2514964427,2514964427,NA,Wijtman-Steelink V,1952-05-01/1952-05-31,122,152,1952,5,NA,NA,NA,NA,NA,Flora van N. Amerika. Canyon Hollywood.,NA,NA,NA,Raphanus sativus L.,sativus
2430423056,3,12,2,2430423056,2430423056,RSA,Steven A. Junak,1991-04-04,94,94,1991,4,4,4 Apr 1991,California,Santa Barbara,NA,"Santa Cruz Island, Canada Cebada, along S Ridge Road, halfway down grade from ridgetop to canyon bottom, N side of canyon.",34.01952,-119.84462,160.0,Raphanus raphanistrum L.,raphanistrum
1998853240,2,2,25,1998853240,1998853240,NEBC,C. F. Batchelder,1916-08-19,232,232,1916,8,19,"August 19, 1916",New Hampshire,Cheshire County,Rindge,Rindge,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
SML_5074461246,1,5,9,SML_5074461246,5074461246,University of Rhode Island,George W. Burlingame,1891-07-31,212,212,1891,7,31,NA,Rhode Island,Washington,South Kingstown,Kingston,41.4467,-71.54742,11590.0,Raphanus sativus L.,sativus
3357380444,0,2,53,3357380444,3357380444,GMUF,"Ted Bradley, John Whiton",1981-05-09,129,129,1981,5,9,9 May 1981,Virginia,Richmond,NA,"Roadside, 0.3 mi. s. of rte. 655 on rte. 614, sw. of Tidewater",NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2573078965,0,3,2,2573078965,2573078965,VT,NA,NA,NA,NA,NA,NA,NA,NA,Vermont,NA,Dorset,NA,43.25879,-73.05147,8006.0,Raphanus raphanistrum L.,raphanistrum
4134270703,4,12,37,4134270703,4134270703,LYN,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Middlesex,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865097243,0,4,21,3865097243,3865097243,PH,A. F. Hough,1935-07-15,196,196,1935,7,15,"July 15, 1935",Pennsylvania,McKean,NA,"Allegheny National Forest, near Ludlow",41.728394,-78.94337,2612.0,Raphanus raphanistrum L.,raphanistrum
SML_5198174851,0,4,30,SML_5198174851,5198174851,CAS,"Wiggins, Ira L.",1965-03-11,70,70,1965,3,11,"March 11, 1965",Florida,Alachua County,NA,"Northwest side of Alice Lake, University of Florida campus, Gainesville.",29.64267,-82.36275,110,Raphanus raphanistrum L.,raphanistrum
3344481242,6,5,1,3344481242,3344481242,CLEMS,R. H. Jones,1979-03-31,90,90,1979,3,31,NA,South Carolina,Colleton,NA,Colleton,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5106274975,2,2,1,5106274975,5106274975,UNCC,"Basinger, Mark",2010-05-26,146,146,2010,5,26,2010-5-26,North Carolina,Wilson,NA,"6044 Wiggins Mill Road, Lucama",35.67597,-78.03604,NA,Raphanus sativus L.,sativus
2234331321,5,6,3,2234331321,2234331321,NCU,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Carteret,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865101232,1,4,6,3865101232,3865101232,PH,Bayard Long,1949-11-03,307,307,1949,11,3,Nov 3 1949,New Jersey,Mercer,NA,"along P.R.R. S of Lalor St., S of Trenton; 40.197509 -74.752324",40.197509,-74.752324,1142.0,Raphanus raphanistrum L.,raphanistrum
3496963414,6,34,16,3496963414,3496963414,ODU,Roger A. Walker,1970-04-16,106,106,1970,4,16,NA,Virginia,Suffolk City,NA,"Along Route 135, 1.9 miles west of junction of Route 135 and U.S. Hwy 17",NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
4912151097,1,4,3,4912151097,4912151097,BRY,S. Franson,1997-04-23,113,113,1997,4,23,1997-4-23,California,Lake,NA,"City of Upper Lake, immediately east of the intersection of Hwy 20 and hwy 29, about 300Õ north of Hwy 20, near a walnut orchard.",39.1625,-122.92222,NA,Raphanus sativus L.,sativus
1999395030,0,39,35,1999395030,1999395030,NEBC,E. F. Williams,1897-06-27,178,178,1897,6,27,"June 27, 1897",Massachusetts,Norfolk County,Dedham,Dedham,NA,NA,NA,Raphanus sativus L.,sativus
5081485329,0,1,16,5081485329,5081485329,ERSK,"Britt, R.F.",1963-05-23,143,143,1963,5,23,NA,North Carolina,Robeson,NA,4.5 miles south-southwest of St. Pauls along County 1765.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2234329480,0,2,33,2234329480,2234329480,NCU,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Richmond,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2234332366,5,12,14,2234332366,2234332366,NCU,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Suffolk City,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3709905432,0,2,7,3709905432,3709905432,GA,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,NA,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5103867451,0,0,18,5103867451,5103867451,WILLI,"Britt, Robert F",1965-05-23,143,143,1965,5,23,NA,North Carolina,Robeson,NA,4.5 mi SSW of St Pauls along Co 1765,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3969795115,0,7,3,3969795115,3969795115,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
4102218537,0,1,1,4102218537,4102218537,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,California,Butte,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865104319,0,3,9,3865104319,3865104319,PH,John W. Eckfeldt,1909-06-30,181,181,1909,6,30,June 30 1909,New Jersey,Cape May,NA,Bennett Lake,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5067925810,4,3,2,5067925810,5067925810,University of New Hampshire,F. P. Briggs,1890-07,NA,NA,1890,7,NA,NA,Maine,Penobscot,Orono,cultivated ground,44.88669,-68.71656,7009.0,Raphanus raphanistrum L.,raphanistrum
3969778965,0,3,1,3969778965,3969778965,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5070543302,2,7,15,5070543302,5070543302,BALT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raphanus L.,NA
3469982047,1,9,27,3469982047,3469982047,NO,Josephine D. Rondall,1907-06-03,154,154,1907,6,3,NA,California,Santa Clara,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
3744713780,6,14,36,3744713780,3744713780,UNA,Robert R. Haynes,1988-03-13,73,73,1988,3,13,3/13/1988,Alabama,Escambia,NA,N edge of Atmore; 1 mi. N jct. U. S. 31 and State Route 21,31.03,-87.49,NA,Raphanus raphanistrum L.,raphanistrum
3897882330,0,0,4,3897882330,3897882330,CHRB,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Monmouth,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
SML_1998870921,2,1,4,SML_1998870921,1998870921,GH,P. G. Meissner,1950-08-15,227,227,1950,8,15,NA,New York,NA,NA,Little Neck,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2234309165,0,7,3,2234309165,2234309165,NCU,"Thomas, R.",1990-05-08,128,128,1990,5,8,NA,Louisiana,Richland,NA,"FLORA OF LOUISIANA Parish: Richland Along south side of I-20E east of Start Exit west of Rayville; Sec. 10, T17N, R6E.",32.45733,-91.76188,300,Raphanus raphanistrum L.,raphanistrum
2265940650,1,6,0,2265940650,2265940650,DUL,"Milne, James D.",1953-05-01,121,121,1953,5,1,5/1/1953,California,Los Angeles,Long Beach,NA,NA,NA,NA,Raphanus L.,NA
3865101224,5,17,55,3865101224,3865101224,PH,Thomas C. Porter,1898-07-13,194,194,1898,7,13,NA,Pennsylvania,Northampton,NA,"College Hill, Easton",40.703229,-75.207386,1373.0,Raphanus raphanistrum L.,raphanistrum
3469884064,4,7,2,3469884064,3469884064,NO,George R. Cooley,1955-04-06,96,96,1955,4,6,NA,Mississippi,Panola,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
3820736893,3,12,12,3820736893,3820736893,OSU,"Ralph L. Thompson; Ralph L. Thompson, Patricia Thompson",1977-04-17,107,107,1977,4,17,NA,Oregon,Douglas,NA,"Myrtle Island Research Natural Area, 11.3-ha island in the Umpqua River, at end of Cougar Creek Road, 7.3 km west of Bullock Bridge and OR 138.",43.475,-123.5431,4828.0,Raphanus raphanistrum L.,raphanistrum
3897881459,0,2,33,3897881459,3897881459,CHRB,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Northumberland,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1999050539,1,0,29,1999050539,1999050539,NEBC,N. T. Kidder,1917-06-25,176,176,1917,6,25,25 June 1917,Massachusetts,Norfolk County,Milton,Milton,42.24132,-71.06974,3715m,Raphanus sativus L.,sativus
2430367972,1,2,0,2430367972,2430367972,RSA,N. C. Cooper,1944-05-21,142,142,1944,5,21,"May 21, 1944.",California,Riverside,NA,"San Jacinto Mountains, West side",33.7099895,-116.2705912,4000.0,Raphanus sativus L.,sativus
1999112582,0,7,29,1999112582,1999112582,NEBC,A. S. Pease,1912-08-17,230,230,1912,8,17,"17 Aug., 1912",New Hampshire,NA,NA,West Milan,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1999192084,1,5,4,1999192084,1999192084,GH,D. Potter,1925-09-04,247,247,1925,9,4,9/4/25,Massachusetts,Middlesex County,Concord,Concord,NA,NA,NA,Raphanus sativus L.,sativus
3969593860,1,6,17,3969593860,3969593860,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5067926816,0,0,12,5067926816,5067926816,University of New Hampshire,F. L. Harvey; L. H. Harvey,1896-07,NA,NA,1896,7,NA,NA,Maine,Penobscot,Orono,Orono and Vicinity,44.88669,-68.71656,7009.0,Raphanus sativus L.,sativus
5067912299,1,0,3,5067912299,5067912299,University of New Hampshire,W. F. Nichols; V. C. Nichols Sr.,2006-08-31,243,243,2006,8,31,NA,New Hampshire,Rockingham,Rye,Star Island,43.01408,-70.76224,5957.0,Raphanus raphanistrum L.,raphanistrum
2234330822,7,2,0,2234330822,2234330822,NCU,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina,Lexington,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1998872730,3,12,5,1998872730,1998872730,NEBC,M. B. Simmons,NA,NA,NA,NA,NA,NA,Oct. or Sept. '97,Rhode Island,Newport County,Jamestown,Jamestown,NA,NA,NA,Raphanus sativus L.,sativus
2234308373,2,3,0,2234308373,2234308373,NCU,"Thomas, R.",1983-03-13,72,72,1983,3,13,NA,Louisiana,Bossier,NA,"FLORA OF LOUISIANA Parish: Bossier Roadbank of I-220 at Airline Drive (Bossier 3105) north of Bossier City, Sec. 11, T18N, R13W.",32.55739,-93.70992,500,Raphanus raphanistrum L.,raphanistrum
2512792123,1,2,33,2512792123,2512792123,US,W. Deane,1915-09-06,249,249,1915,9,6,NA,New Hampshire,NA,NA,Shelburne.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
5103602230,2,15,40,5103602230,5103602230,UTEP,Collector(s): Scott D. White Jr.,1996-04-09,100,100,1996,4,9,09 APR 1996,California,Los Angeles County,NA,"Marina del Ray Area, Ballona Creek, Floodplain and adjacent N-facing slopes",33.966667,-118.433333,NA,Raphanus sativus L.,sativus
3897882367,4,5,7,3897882367,3897882367,CHRB,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Somerset,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865375340,1,0,10,3865375340,3865375340,PH,Bayard Long,1956-06-24,176,176,1956,6,24,NA,Pennsylvania,Bucks,NA,Midway,40.131777,-74.887943,1003.0,Raphanus raphanistrum L.,raphanistrum
2430197515,2,6,3,2430197515,2430197515,RSA,Nathan Moorhatch,1991-05-21,141,141,1991,5,21,21 May 1991,California,San Bernardino,NA,"San Manuel Indian Reservation, approximately 1.5 miles north of Highland Ave. on Victoria.",34.15622,-117.21906,402.0,Raphanus sativus L.,sativus
3865096297,0,2,2,3865096297,3865096297,PH,"Robert L. Schaeffer, Jr.",1944-06-04,156,156,1944,6,4,NA,Pennsylvania,Northampton,NA,Just S of Shimersville,40.616296,-75.330414,301.0,Raphanus sativus L.,sativus
3428801686,0,3,3,3428801686,3428801686,LFCC,R. Simpson,1975-04-26,116,116,1975,4,26,NA,Virginia,Virginia Beach City,NA,Colonial Rd.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3344481254,1,1,6,3344481254,3344481254,CLEMS,R. Gambrell,1984-03-02,62,62,1984,3,2,NA,South Carolina,Barnwell,NA,Barnwell,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1999146808,0,16,32,1999146808,1999146808,NEBC,R. G. Poland & S. K. Harris,1967-11-12,316,316,1967,11,12,"Nov. 12, 1967",Massachusetts,Franklin County,Deerfield,Deerfield,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2234330930,2,2,9,2234330930,2234330930,NCU,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Stanly,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3357425421,1,0,13,3357425421,3357425421,LFCC,R.F. Whiting,1978-05-23,143,143,1978,5,23,1978-05-23,Virginia,Shenandoah,NA,"Strasburg, Junction of Rt. 55 and Rt. 623.",39.037231,-78.383375,43.0,Raphanus raphanistrum L.,raphanistrum
2573088224,2,6,34,2573088224,2573088224,VT,NA,1897-06-27,178,178,1897,6,27,1897-6-27,Massachusetts,Norfolk,Dedham,NA,42.24737,-71.17653,4960.0,Raphanus sativus L.,sativus
3865362256,0,0,6,3865362256,3865362256,PH,"Robert L. Schaeffer, Jr.",1958-06-30,181,181,1958,6,30,NA,Pennsylvania,Lehigh,NA,0.5 mi. E of Kuhnsville,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2512774889,0,7,15,2512774889,2512774889,US,J. Chickering,1877-05-15,135,135,1877,5,15,NA,Virginia,City of Norfolk,NA,Norfolk.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3865377306,0,5,6,3865377306,3865377306,PH,J.A. Ruth; H. F. Ruth,1902-06-24,175,175,1902,6,24,NA,Pennsylvania,Washington,NA,West Bethlehem,40.034126,-80.114941,NA,Raphanus sativus L.,sativus
2512775099,1,0,0,2512775099,2512775099,US,ex herb. F. V. Coville,1883-06-21,172,172,1883,6,21,NA,New York,NA,NA,The Northern United States. Oxford. Old gardens and waste places.,NA,NA,NA,Raphanus sativus L.,sativus
1998918058,3,15,21,1998918058,1998918058,GH,W. H. Blanchard,1900,NA,NA,1900,NA,NA,"June, 1900",Vermont,Windham County,Westminster,Westminster,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1999202144,0,2,33,1999202144,1999202144,GH,E. F. Williams,1897-06-27,178,178,1897,6,27,June 27 1897,Massachusetts,Norfolk County,Dedham,Dedham,NA,NA,NA,Raphanus sativus L.,sativus
5103856859,2,5,2,5103856859,5103856859,WILLI,"Brooks, E J",1942-05-06,126,126,1942,5,6,NA,Virginia,Williamsburg City,NA,Matoaka Park,37.266915,-76.72503,2080.0,Raphanus L.,NA
4081344393,0,10,39,4081344393,4081344393,EIU,"Steward, Albert; Steward, David",1955-07-04,185,185,1955,7,4,NA,Oregon,Lane,NA,Gravel bed east of Cottage Grove.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
4010715017,2,10,4,4010715017,4010715017,GMUF,Gary P. Fleming,2020-04-10,101,101,2020,4,10,4/10/2020,Virginia,Nottoway,NA,"High Bridge Trail State Park. Along trail near a large farm pond, ca. 1.2 mi. SSE of Rt. 607 and 2.0 miles NW of Burkeville.",37.207546,-78.233351,NA,Raphanus raphanistrum L.,raphanistrum
5067927817,0,1,22,5067927817,5067927817,University of New Hampshire,A. H. Norton;,1912-07-16,198,198,1912,7,16,NA,Maine,Cumberland,Westbrook,NA,43.6954,-70.35383,6528.0,Raphanus sativus L.,sativus
3865093282,0,8,4,3865093282,3865093282,PH,Ida A. Keller,1884-06-21,173,173,1884,6,21,NA,Pennsylvania,Philadelphia,NA,Fairmount Park,39.952335,-75.163789,25090.0,Raphanus sativus L.,sativus
2430299319,0,22,51,2430299319,2430299319,RSA,L. C. Wheeler,1967-05-13,133,133,1967,5,13,13 May 1967,California,Los Angeles,NA,San Gabriel Mountains; mesa between Little Dalton and Englewild canyons.,34.157899,-117.846251,1200.0,Raphanus sativus L.,sativus
3820744000,0,7,6,3820744000,3820744000,OSU,H. A. Scullen; H.A. Scullen,1926-07-12,193,193,1926,7,12,NA,Oregon,Coos,NA,Arago Lighthouse grounds.,43.3394,-124.3731,4828.0,Raphanus sativus L.,sativus
1998952477,0,0,16,1998952477,1998952477,NEBC,T. O. Fuller,1890-08-25,237,237,1890,8,25,Aug 25 1890,Massachusetts,Norfolk County,Needham,Needham,42.27722,-71.23419,3500,Raphanus raphanistrum L.,raphanistrum
SML_1998605784,1,3,2,SML_1998605784,1998605784,GH,O. P. Phelps,1915-07-04,185,185,1915,7,4,NA,New York,Saint Lawrence County,NA,Edwards,NA,NA,NA,Raphanus sativus L.,sativus
2234332425,1,10,30,2234332425,2234332425,NCU,NA,NA,NA,NA,NA,NA,NA,NA,Georgia,Lowndes,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2234330048,1,2,24,2234330048,2234330048,NCU,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina,Hampton,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2270498412,2,4,43,2270498412,2270498412,ASU,Richard R. Halse,2014-07-19,200,200,2014,7,19,2014-7-19,Oregon,Coos County,NA,"Coos Co., Oregon: Just south of Bandon at the end of Mars Lane.",43.087212,-124.433687,NA,Raphanus raphanistrum L.,raphanistrum
3496963496,0,1,19,3496963496,3496963496,ODU,J. Wells,1966-06-24,175,175,1966,6,24,NA,Virginia,Isle of Wight,NA,Along Rt. 600,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2515123578,1,0,0,2515123578,2515123578,NA,Thomas RD; Taylor DD,1983-03-10,69,69,1983,3,10,NA,Louisiana,NA,NA,"Roadbank of I-220 at Airline Drive (Bossier 3105) north of Bossier City, Sec. 11, T18N, R13W.",32.55739,-93.70992,500,Raphanus raphanistrum L.,raphanistrum
3820752750,1,13,27,3820752750,3820752750,OSU,David M. Danley,1992-04-07,98,98,1992,4,7,07 April 92,Oregon,Multnomah,NA,"Portland, near Interstate 84 and 142nd. Ave.",NA,NA,NA,Raphanus sativus L.,sativus
4101881486,1,1,1,4101881486,4101881486,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,NA,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
3865092217,0,0,16,3865092217,3865092217,PH,"Robert L. Schaeffer, Jr.",1940-07-24,206,206,1940,7,24,NA,Pennsylvania,Northampton,NA,ca 1 mi. E of Steel City,40.627875,-75.308584,1092.0,Raphanus sativus L.,sativus
3469838026,0,0,45,3469838026,3469838026,LSU,R. Dale Thomas,1990-06-09,160,160,1990,6,9,NA,Louisiana,Lincoln,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3469987228,4,5,0,3469987228,3469987228,NO,E. E. Stanford,1930-04,NA,NA,1930,4,NA,NA,California,San Joaquin,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
3344481297,0,6,4,3344481297,3344481297,CLEMS,E. G. Young,1986-03-16,75,75,1986,3,16,NA,South Carolina,Sumter,NA,Sumter,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3344415228,3,5,6,3344415228,3344415228,CLEMS,"Allen L. Bowers, III",1972-04-27,118,118,1972,4,27,NA,South Carolina,Hampton,NA,Hampton,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
2859335857,2,2,17,2859335857,2859335857,CM,"Henry, L.K.",1949-06-29,180,180,1949,6,29,29 Jun 1949,Pennsylvania,Crawford,NA,"along Rt 19, 6 mi S of Meadville",41.554505,-80.151448,10456.0,Raphanus raphanistrum L.,raphanistrum
2430411664,0,5,33,2430411664,2430411664,RSA,R. F. Thorne; P. Everett,1965-06-22,173,173,1965,6,22,22 June 1965,California,Los Angeles,NA,Catalina Island. South of Avalon golf course.,33.328879,-118.338976,552.0,Raphanus raphanistrum L.,raphanistrum
2515502332,1,0,67,2515502332,2515502332,NA,Genelle P; Fleming G,1975-04-27,117,117,1975,4,27,NA,NA,NA,NA,Plants of Florida. Manatee County Duette Road.,NA,NA,NA,Rapistrum raphanistrum (L.) Crantz,raphanistrum
4912153301,2,8,13,4912153301,4912153301,BRY,Richard R. Halse,1987-02-22,53,53,1987,2,22,1987-2-22,California,Lake,NA,"Along State Hwy 121, 0.4 miles east of its junction with State Hwy 116 at Big Bend in the Sonoma Valley.",NA,NA,NA,Raphanus sativus L.,sativus
3969863985,3,25,11,3969863985,3969863985,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
4134270693,1,5,0,4134270693,4134270693,LYN,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Middlesex,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
CDA-0020839,2,8,1,CDA-0020839,3059684841,CDA,unknown,1908-03-27,87,87,1908,3,27,3/27/1908,California,Santa Barbara,NA,Vicinity of Santa Maria Union High School. South Central Coast.,34.94,-120.44,NA,Raphanus sativus L.,sativus
5068461197,1,1,0,5068461197,5068461197,NTSC,A. W. Roach,1949-06-03,154,154,1949,6,3,6/3/49,Oregon,NA,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
3897880675,0,1,0,3897880675,3897880675,CHRB,NA,NA,NA,NA,NA,NA,NA,NA,New Jersey,Camden,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
1999420891,0,1,21,1999420891,1999420891,NEBC,J. R. Churchill,1917-08-16,228,228,1917,8,16,Aug. 16 1917,Massachusetts,Nantucket County,Nantucket,Nantucket,NA,NA,NA,Raphanus sativus L.,sativus
3820743012,0,20,37,3820743012,3820743012,OSU,Richard R. Halse,1995-04-25,115,115,1995,4,25,NA,Oregon,Lane,NA,along State Hwy. 126; 4.8 miles east of its junction with U.S. Hwy. 101 in Florence.,44.00605,-124.01615,805.0,Raphanus sativus L.,sativus
2573122212,6,10,17,2573122212,2573122212,VT,NA,1878-06,NA,NA,1878,6,NA,1878-6,Massachusetts,Middlesex,Medford,NA,42.42416,-71.10831,3947.0,Raphanus raphanistrum L.,raphanistrum
3865373304,3,0,10,3865373304,3865373304,PH,"Robert L. Schaeffer, Jr.",1944-08-13,226,226,1944,8,13,NA,Pennsylvania,Northampton,NA,just S of Shimersville,40.616296,-75.330414,301.0,Raphanus sativus L.,sativus
CDA-0018779,1,4,1,CDA-0018779,3059684842,CDA,Boris Korotyaev,2000-03-28,88,88,2000,3,28,3/28/2000,California,Sonoma,NA,Bodega Bay. Northern California.,38.32,-123.02,4400.0,Raphanus sativus L.,sativus
2234335067,2,0,16,2234335067,2234335067,NCU,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Northampton,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3357380604,0,7,61,3357380604,3357380604,GMUF,"Ted Bradley, John Slapcinsky",1985-05-21,141,141,1985,5,21,21 May 1985,Virginia,Accomack,NA,In Painter,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
4101881490,1,1,25,4101881490,4101881490,BRIT,NA,NA,NA,NA,NA,NA,NA,NA,California,Mendocino,NA,NA,NA,NA,NA,Raphanus sativus L.,sativus
2430462219,1,4,36,2430462219,2430462219,RSA,Lyman Benson,1937-04-17,107,107,1937,4,17,Apr. 17 1937,California,Kern,NA,E Bakersfield.,NA,NA,NA,Raphanus sativus L.,sativus
5067923815,0,6,8,5067923815,5067923815,University of New Hampshire,A. R. Hodgdon,1958-06-30,181,181,1958,6,30,NA,New Hampshire,Rockingham,Auburn,roadside,42.99064,-71.34383,7396.0,Raphanus raphanistrum L.,raphanistrum
2573072017,0,0,16,2573072017,2573072017,VT,NA,1987-08-12,224,224,1987,8,12,1987-8-12,Rhode Island,Washington,Westerly,NA,41.35984,-71.80749,8874.0,Raphanus raphanistrum L.,raphanistrum
3865376385,2,4,28,3865376385,3865376385,PH,Thomas C. Porter,1864-10-17,291,291,1864,10,17,NA,Pennsylvania,Delaware,NA,Tinicum,39.861576,-75.267284,4474.0,Raphanus raphanistrum L.,raphanistrum
2234330727,3,3,7,2234330727,2234330727,NCU,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Accomack,NA,NA,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
3357380346,0,9,44,3357380346,3357380346,GMUF,"Ted Bradley, Magnone",1977-05-24,144,144,1977,5,24,24 May 1977,Virginia,Middlesex,NA,Along rte. 633 s. of VA 33 and sw of Amburg.,NA,NA,NA,Raphanus raphanistrum L.,raphanistrum
